X,Y,PHI,IR1,LDR1,IR2,LDR2,IR3,LDR3,IR4,LDR4,IR5,LDR5,IR6,LDR6,IR7,LDR7,IR8,LDR8
288.7,18.5,0,53,46.4,402.9,235.2,455.1,318.2,144.3,335.2,1.3,274.6,2.2,129.1,2.1,20.5,50.04285714,11
288.7,18.5,22.5,241.3,47.4,483.7,310.7,327.5,325.6,12.3,321.5,2.1,175,2.1,109.5,1.5,0,32.64285714,5.2
288.7,18.5,45,387.2,239.5,439,330.1,164.4,321.6,1.7,313.3,1.6,128.1,1.9,90.8,10.9,58.9,5.142857143,6.2
288.7,18.5,67.5,474.3,292.4,299.8,349.2,1.2,63.3,5.5,28.6,7.9,7.6,7.3,35.6,45.2,77.4,5.542857143,78.2
288.7,18.5,90,469.9,192.7,176.5,251.2,2.9,55.4,3.4,203.3,1.7,128.9,5.9,102.6,81.1,80,3,227.4
288.7,18.5,112.5,338.9,326.4,1.8,327.4,2.1,179.6,2.8,0,8.4,0,46.6,2.9,256.3,55.7,2.114285714,308.1
288.7,18.5,135,158.1,331.4,2.3,296.9,2,129.1,5.2,101.6,7.2,76.7,120.5,58.5,383.2,238.1,3.957142857,343.3
288.7,18.5,157.5,1.7,307.8,12.3,219.8,1.6,104.2,12.4,76.6,27.4,56.6,246.1,0,515.9,154,1.985714286,285.1
288.7,18.5,180,2.1,289.4,2.2,127,2.3,81.8,25.6,59.6,142.6,2.9,392.3,10,448.6,243.6,3.871428571,348.2
288.7,18.5,202.5,1.9,196.7,1.8,103.1,2.1,64.4,70.9,60.1,272.1,39.9,460.6,292.2,336.2,316.5,164.3428571,308
288.7,18.5,225,1.6,1.8,23.6,2.2,7,4.5,68.9,74.1,433,218.6,426.6,327.7,146.7,337.5,329.1142857,301.6
288.7,18.5,247.5,2.5,59.9,2.2,48.4,28.6,28.9,236.7,66.5,508.9,279.1,297.1,351.3,1.7,319.4,447.4142857,203.7
288.7,18.5,270,2,89.3,12.4,58.9,80.6,46,379.4,238.5,474,315.7,166.6,330.6,2.3,290.2,469.4285714,121.7
288.7,18.5,292.5,2.1,73.1,124.1,43.5,252.3,31.6,483.6,35.8,334,225.3,5.4,82.9,6,57.4,374.1714286,15
288.7,18.5,315,159.5,12.5,155.2,12.2,427.1,133.8,458.4,286.3,204.2,335.8,2.6,299.9,2.2,141.7,229.6142857,93.6
288.7,18.5,337.5,7.5,0,291.3,1.8,513.4,292.5,314.2,341.8,1.4,322.4,2,190.2,1.9,112.5,61.24285714,69.7
288.7,48.5,0,2,90.7,136.4,277.8,144.5,306.2,2.4,320.4,1.7,224.9,2.1,113.1,1.8,79.1,30.24285714,57.7
288.7,48.5,22.5,2.5,193.8,143.8,322.5,128.6,309,2.3,292.2,0.3,19.6,0.6,11.3,0.9,2.7,4.871428571,120.7
288.7,48.5,45,124.3,280.5,144.3,324.7,3.2,299.3,2.4,245.8,1.6,101.3,2.4,80.6,2.2,72.8,2.414285714,82.9
288.7,48.5,67.5,136,303.1,164.4,337.4,2.4,276.1,1.7,130,0.5,0.8,5.8,1.5,34.8,1.1,11.12857143,244
288.7,48.5,90,139.4,315.1,25.7,315.3,2.1,204.1,2.2,105.2,1.9,73.2,2.1,80.6,26.7,95.8,1.757142857,300.3
288.7,48.5,112.5,99,313.7,50,297,2.2,121.6,2,90.9,2.3,79,47.1,93.2,60,197.2,1.971428571,318.6
288.7,48.5,135,1.8,300.1,29.5,240.4,2.4,90.4,2.1,70.5,23.1,44.4,22.3,41.9,133.9,177.3,4.528571429,307.9
288.7,48.5,157.5,2.1,283.5,20.7,123.7,2.5,78.3,2.4,70.5,31.3,85.4,76.3,206.6,135,313.5,12.15714286,335.3
288.7,48.5,180,45.4,208.4,2.4,97.6,2.2,70.5,1.7,78.4,9.7,103.6,131.5,283.5,131.2,318.3,9.014285714,330
288.7,48.5,202.5,2.4,136.4,2.5,95.9,1.5,79.5,29.9,86.7,90.6,187.5,147.7,319.4,110.2,315,5.485714286,296.2
288.7,48.5,225,2.2,46.9,2.2,18.6,0.1,38.7,12.4,142.1,135.9,264.6,143.2,321.2,2,314.8,119.3428571,237.7
288.7,48.5,247.5,2.1,108.3,2.3,85.9,33.9,97.8,54.3,195.2,159.8,292.2,143.2,334.8,2.1,292.4,147.3714286,119.6
288.7,48.5,270,65.3,75,2.5,72,17.4,100.6,116.4,279.4,152.1,309.2,1.4,317.7,2.3,234.1,143.9,87.1
288.7,48.5,292.5,1.7,76.5,14.4,83,25.6,196.1,136.5,311.4,152.5,312.2,2.1,294.5,1.9,122.3,124.6571429,68.3
288.7,48.5,315,2.4,70.8,2.4,94.3,124.5,275.7,128.3,329.3,1.6,309.6,2.5,217.2,2.1,94.2,86.38571429,5.4
288.7,48.5,337.5,20.3,83.3,2.1,190,152.8,299.2,103.8,332.8,1.8,277.5,1.8,129.6,3,83.4,2.057142857,57.7
288.7,78.5,0,2,90.7,136.4,277.8,144.5,306.2,2.4,320.4,1.7,224.9,2.1,113.1,1.8,79.1,30.24285714,57.7
288.7,78.5,22.5,2.5,193.8,143.8,322.5,128.6,309,2.3,292.2,0.3,19.6,0.6,11.3,0.9,2.7,4.871428571,120.7
288.7,78.5,45,124.3,280.5,144.3,324.7,3.2,299.3,2.4,245.8,1.6,101.3,2.4,80.6,2.2,72.8,2.414285714,82.9
288.7,78.5,67.5,136,303.1,164.4,337.4,2.4,276.1,1.7,130,0.5,0.8,5.8,1.5,34.8,1.1,11.12857143,244
288.7,78.5,90,139.4,315.1,25.7,315.3,2.1,204.1,2.2,105.2,1.9,73.2,2.1,80.6,26.7,95.8,1.757142857,300.3
288.7,78.5,112.5,99,313.7,50,297,2.2,121.6,2,90.9,2.3,79,47.1,93.2,60,197.2,1.971428571,318.6
288.7,78.5,135,1.8,300.1,29.5,240.4,2.4,90.4,2.1,70.5,23.1,44.4,22.3,41.9,133.9,177.3,4.528571429,307.9
288.7,78.5,157.5,2.1,283.5,20.7,123.7,2.5,78.3,2.4,70.5,31.3,85.4,76.3,206.6,135,313.5,12.15714286,335.3
288.7,78.5,180,45.4,208.4,2.4,97.6,2.2,70.5,1.7,78.4,9.7,103.6,131.5,283.5,131.2,318.3,9.014285714,330
288.7,78.5,202.5,2.4,136.4,2.5,95.9,1.5,79.5,29.9,86.7,90.6,187.5,147.7,319.4,110.2,315,5.485714286,296.2
288.7,78.5,225,2.2,46.9,2.2,18.6,0.1,38.7,12.4,142.1,135.9,264.6,143.2,321.2,2,314.8,119.3428571,237.7
288.7,78.5,247.5,2.1,108.3,2.3,85.9,33.9,97.8,54.3,195.2,159.8,292.2,143.2,334.8,2.1,292.4,147.3714286,119.6
288.7,78.5,270,65.3,75,2.5,72,17.4,100.6,116.4,279.4,152.1,309.2,1.4,317.7,2.3,234.1,143.9,87.1
288.7,78.5,292.5,1.7,76.5,14.4,83,25.6,196.1,136.5,311.4,152.5,312.2,2.1,294.5,1.9,122.3,124.6571429,68.3
288.7,78.5,315,2.4,70.8,2.4,94.3,124.5,275.7,128.3,329.3,1.6,309.6,2.5,217.2,2.1,94.2,86.38571429,5.4
288.7,78.5,337.5,20.3,83.3,2.1,190,152.8,299.2,103.8,332.8,1.8,277.5,1.8,129.6,3,83.4,2.057142857,57.7
288.7,108.5,0,2,120.2,24.5,267.4,78.9,275,2.1,265.8,1.9,103.3,3.9,77.9,2.4,66.1,49.3,58.6
288.7,108.5,22.5,2.7,237,111.7,286.2,2.1,260.2,16.2,215.7,1.8,86.8,3.9,74.8,1.7,70.3,82,84.6
288.7,108.5,45,20.6,263.7,95.5,286.2,2.9,240.4,17.8,107.9,1.9,76.2,5.5,71.7,2.2,76.6,57.1,123.2
288.7,108.5,67.5,36.7,272.3,2.5,277.8,1.5,189.3,2.1,91.1,1.8,66.9,2.2,73.7,65,87.5,15.6,255.1
288.7,108.5,90,53.2,271.8,2,259.8,2.2,98.1,2.1,72.7,2,60.4,4,79.5,6.2,134.2,15.8,271.8
288.7,108.5,112.5,2.3,277.3,65.9,226.8,2,80.6,46.4,59.5,1.7,57.9,72.4,99.8,2.3,235.4,90.8,286.5
288.7,108.5,135,40.6,241.2,41.9,103.3,1.8,64.6,16.4,62.8,3.1,76.8,8.4,152.8,2.8,269.5,65,286
288.7,108.5,157.5,2.3,204,2.5,85.6,5,60.3,21.6,65.1,79.5,83.1,2,257.9,47.2,279.4,56.6,277.2
288.7,108.5,180,2.3,98.7,2.2,65.8,2,61.7,42.6,75.3,19.3,122.2,8.7,278.5,56.2,282.3,20.2,255.4
288.7,108.5,202.5,2.6,78.4,24.3,51.9,2,57.6,54.2,77.1,2,227.7,42.8,280.7,2.4,270.9,20.3,215.4
288.7,108.5,225,2.3,71.2,2.4,55,1.7,68.2,50.1,136.6,31.3,245.1,59.1,291,3,258.7,6.7,98.8
288.7,108.5,247.5,6.2,64.9,2.5,55.2,71,87.2,71,239.5,60.8,272.8,2.1,282.4,2.7,212.8,36.6,76.5
288.7,108.5,270,2.2,54.3,29.9,62,13.5,122.5,2.7,274.6,82,283.7,1.9,254.8,2.7,110,77.8,60.8
288.7,108.5,292.5,2.3,57.7,74,76.8,2.4,235.1,49.9,284,1.8,280.6,2.3,203.9,2.7,87,73.2,47.3
288.7,108.5,315,3.7,70.2,12.4,121.9,2.1,252.7,29.8,290.3,2.1,253.8,2.7,109.8,2.5,77.8,28.2,44.4
288.7,108.5,337.5,49.3,80.3,2.4,246.2,37.8,268.5,2.4,275.9,2.1,194.2,2.3,95,4.2,69.1,60.7,47.5
288.7,138.5,0,7.8,159.2,2.1,258,2.9,247,7,231.8,1.8,73.1,7.3,60,47.5,45.1,28.3,30.6
288.7,138.5,22.5,1.9,219.1,2.3,263.4,2.1,243.3,12.1,133.7,1.6,62.9,63.1,52.6,3.9,49.2,65.7,58.9
288.7,138.5,45,2.1,250.8,1.9,264,2.4,207.4,21.5,76,15.1,55,26.6,52.5,43.5,58.8,53.1,177.5
288.7,138.5,67.5,5.6,245,2.4,259.2,2,114.4,1.6,57,43.9,44.2,2.1,51.8,73,76.4,2.2,232.5
288.7,138.5,90,2.2,259.6,2.3,238.1,2,73.8,42.3,50.2,11.4,43,11.1,56.8,72.7,169.1,28,256.6
288.7,138.5,112.5,2,250.7,2.7,174.7,2.6,57.7,45.8,44.5,1.6,50.4,55.3,79.6,6.3,222.5,48.8,267.4
288.7,138.5,135,2.4,221.9,2.3,69.1,3.4,48,74.4,44.1,13.4,57,6.2,174.6,47.2,258.6,56.9,268.9
288.7,138.5,157.5,2.1,142.1,2.7,52.2,25.7,42.6,33.8,37.8,44,64.8,2.2,243.2,47.2,254.2,77.5,249.9
288.7,138.5,180,1.9,72,12.2,39.7,13.8,44.7,50.1,53.1,15.4,160.8,2.1,250.9,42.9,259.6,2.1,236.7
288.7,138.5,202.5,24.8,60.6,144.1,32.9,2.1,44.8,51.9,70.4,2.2,213.2,26.9,271.4,4,243.8,2,101.7
288.7,138.5,225,5.6,47.9,5.3,31.6,3.2,53.2,66.6,177.6,1.9,231.6,11.3,268.4,2.2,232,45,54.3
288.7,138.5,247.5,2.1,39,2.5,36.8,21.4,69.1,54.4,236,1.9,254.6,2.3,248.2,4.3,111.8,2.8,44.9
288.7,138.5,270,24.9,34.9,9.1,43,1.9,170.8,2.1,257.5,1.7,264.7,2.3,227.9,8.5,80.8,53.6,37.3
288.7,138.5,292.5,143.7,45.4,2.3,65.8,1.8,223.6,9.2,264.8,1.8,251.4,2.1,136.4,8.3,68.3,119.4,22.4
288.7,138.5,315,2.1,47.3,12.2,168.6,2.6,238.7,17.8,263.2,1.6,220.8,2.4,80.3,51.4,56.5,2.5,26.9
288.7,138.5,337.5,1.9,66.6,2.3,225.6,2.3,251.6,2.6,259.7,1.7,114.7,2,67,76.9,46.2,19.9,23.1
288.7,168.5,0,177.5,171.9,2.1,233.4,2.3,224.8,9.1,211.7,1.7,51.7,72.8,43.6,80.9,41.5,56.8,23.3
288.7,168.5,22.5,1.7,209,2.6,241.3,2,219.5,22,81,1.8,42.4,100.3,44.2,1.7,39.4,65,38.1
288.7,168.5,45,2.3,225.6,33.6,240.3,2.3,192,42.1,54.3,74.7,37.2,89,48.3,10.9,52.6,56.7,188.6
288.7,168.5,67.5,2.1,237.2,2.4,227.6,2.3,72.5,2.1,38.9,107,32,2.3,46.3,65.2,61.6,2.6,225.7
288.7,168.5,90,2.3,239.4,2.9,212.2,2.1,50.5,70.5,35.3,99,34.2,5.9,60.8,8.2,172.8,3.3,239.4
288.7,168.5,112.5,3,224,2.7,74.2,2.3,36.3,66.3,20.2,1.9,32.9,50.9,71,2.1,215.9,1.8,250.2
288.7,168.5,135,2.3,196.8,2.4,41.5,80.6,32.4,87.9,32.5,19.4,42.8,8.8,181.2,2,240.2,9.3,244.7
288.7,168.5,157.5,2.3,76.1,99.8,31.4,87.8,30.3,58.5,30.9,61.1,59.4,1.7,224.9,2,238.2,2.4,227.1
288.7,168.5,180,1.9,52.8,107.9,28.5,92.2,33.3,53.9,37.5,15.2,156.4,2.3,245.2,2.3,238.9,2,197.5
288.7,168.5,202.5,24.8,38.9,16.8,20.9,12,33.6,50.5,55.7,1.7,194.4,2.3,248.8,2.2,234.9,32.3,75.1
288.7,168.5,225,73.2,23.8,91.6,21.3,2.2,39,46.2,178.5,2,220.1,2.2,247.5,2.3,205.4,2.6,44.3
288.7,168.5,247.5,91.2,28.5,9.1,24.1,58.7,64.6,46.8,223.6,2,242.7,1.8,225.1,2.3,88.4,3,23.9
288.7,168.5,270,95.1,24.7,5,31.7,13.5,174.5,2,241.2,2.2,240.7,1.9,199.4,2.3,62,107.2,13.6
288.7,168.5,292.5,2.2,32.3,2,45.8,2.6,208.3,16.5,244.1,1.9,229.9,2.6,87.9,2,52.6,102.8,14.2
288.7,168.5,315,7.7,32.2,9.2,170.8,2.7,228.9,2.3,236,1.9,192.2,2.3,65.3,76.7,42.2,73.4,12.2
288.7,168.5,337.5,162,60.3,2.4,211,1.9,236.9,3.2,233.9,2.1,76.4,2.2,48.8,80.8,31.5,65,12.7
288.7,198.5,0,9.9,164.2,1.9,227.2,2.3,209.6,2,185.2,1.5,41.9,124.5,31.6,131.4,28.5,40.4,26.7
288.7,198.5,22.5,2.3,198.5,57.9,237.3,2.2,199.6,25.6,69.3,111.6,37.4,150.6,34.4,114.8,40.5,40.4,42.7
288.7,198.5,45,4.2,216.5,2.9,224.4,2.2,165.7,2,35.9,135.5,23.7,143.3,38.7,3.6,43.2,64.9,182.4
288.7,198.5,67.5,1.9,215.5,2.3,218.9,2.2,61,38.1,21.3,159.6,17.9,139.2,41.9,51.5,54,2.2,199.8
288.7,198.5,90,2.4,218.9,1.6,181.2,2.2,42.4,119.7,21.7,160.3,25.3,2.6,49.5,4.3,169.3,2.2,229.6
288.7,198.5,112.5,2.3,203.5,2.3,61.5,70.5,30.4,140,15,123.1,31.5,76.6,73.5,2.5,208.9,2,231.9
288.7,198.5,135,2.1,178.3,2.4,28.6,124.7,20.7,131.6,16.1,9.8,37.9,8.6,178.6,2.1,224.2,1.8,227.1
288.7,198.5,157.5,2.3,62.6,119.5,16.2,144.1,22.3,117.7,31.6,82.5,53.6,2.2,210.5,2.5,229.1,2.1,209.2
288.7,198.5,180,2.4,42.3,124.1,5.2,148.5,25.3,2.2,40.9,19.5,156,1.9,221.7,1.8,223.7,2,181.2
288.7,198.5,202.5,74.2,27.6,143.8,6.4,125,28.3,65.7,55.2,1.6,187.1,2.6,234.3,2.4,209.6,2,57
288.7,198.5,225,115.7,26.3,147.6,18.3,2,40.2,70.5,162.3,1.7,209.5,1.7,230.5,2.4,178.7,2.2,26.8
288.7,198.5,247.5,86.9,19.6,120.4,14.2,50.8,54.1,38.2,207.9,1.8,217.3,2.6,210.6,2.2,73.1,102.9,14.2
288.7,198.5,270,139.4,23.6,1.9,26.1,2,161.6,2.1,224.1,1.6,225.2,2.1,186.1,2.8,53.5,135.1,4.2
288.7,198.5,292.5,143.6,20.8,65.8,40.2,2.1,197.8,4.7,231,1.9,207.4,2.6,79.4,81.2,39.5,143.3,5.3
288.7,198.5,315,2.3,35.6,103.5,157.6,2.3,206.2,2.5,225.5,1.9,177.1,2.3,50.5,117.9,29.9,153.3,9.3
288.7,198.5,337.5,28.4,49.4,2.2,194.4,2.1,213.9,1.9,217.1,1.8,63.6,76.6,47.7,130.4,34.8,135.1,12.9
288.7,228.5,0,9.6,164.2,10.6,224.3,2.6,209.3,2.5,183.6,15.7,42.2,158.2,30.5,172.2,27,59.1,22.2
288.7,228.5,22.5,2.1,197.7,52.8,213.2,2.7,200.6,23.4,75.5,132.9,40.4,193.3,32.9,139.2,43.1,45.5,47.8
288.7,228.5,45,4.2,217.1,2.4,223.7,2,160.6,11.9,40.4,171.4,24.7,178.6,36.5,21.6,39.2,71.2,185.8
288.7,228.5,67.5,2,216.3,2.3,216.2,2.1,61.1,60.6,20.7,202.4,17.4,160.2,38.5,52.6,50.3,2.8,181.3
288.7,228.5,90,3.1,208.7,11.1,186.2,14.5,38.1,155.1,18.4,203.6,27.4,20.8,59.2,8.9,169.7,2.2,227.1
288.7,228.5,112.5,2.2,183.8,2.3,56.3,90.7,26.4,179.2,14.8,147.8,34.9,77.8,77.8,2.6,206.1,2.3,233.4
288.7,228.5,135,2,161.2,15.9,27.2,156.9,17.9,171.3,14.6,32.3,34.7,13.2,187.1,2.1,223.2,5.4,226.8
288.7,228.5,157.5,2.1,54.6,133.6,16.1,185.3,19,141.8,27.3,80.6,49.5,3.2,199.1,3.1,231.4,3.3,209.4
288.7,228.5,180,13.5,42.3,161.7,5.5,187,22.8,20,36.4,20.1,148.3,3.5,214,2.8,224,2.9,182.9
288.7,228.5,202.5,94.1,22.7,186,6.4,150.9,25.7,65.7,50.2,3,178.5,2.1,238.3,2.4,214.5,1.8,62.1
288.7,228.5,225,148.4,23.2,187.6,15.3,23.7,45.1,69,165.9,1.6,209.5,1.6,226.7,2.3,172.1,16.2,24.7
288.7,228.5,247.5,139.1,19.2,144.2,15,49.4,49.9,39.1,187,1.6,196.1,2.1,191.6,2.2,70.5,121.1,18.9
288.7,228.5,270,183.8,22.7,20.5,33,4.5,162,1.9,222.8,1.5,220.7,2.1,182.8,15.5,50.7,171.2,4.1
288.7,228.5,292.5,171.2,20.5,74.1,45.8,2.1,195.2,4.5,232.7,1.7,206,2.6,78,100,36.3,186.7,5.3
288.7,228.5,315,26.2,33.3,96.4,158.6,2,204.8,2,229.3,1.6,183.3,15.7,53.6,157.4,30,191.1,14.3
288.7,228.5,337.5,25.6,44.5,2.4,200.2,1.9,211.2,1.9,213.2,1.9,66.6,95.9,41.8,181.5,31.9,160.7,13.5
318.7,18.5,0,1.9,26.6,421.8,132,495,277.6,175.8,103.7,7.3,127.3,7.1,132.3,1.9,88.6,104.3857143,45.7
318.7,18.5,22.5,266.9,22.6,516.6,252.3,362.3,281.1,9.2,298.8,1.7,185.2,2.1,104.6,2.3,70.9,67.6,29.9
318.7,18.5,45,404.8,171.5,480.2,288.2,192.1,285.6,2,269.6,1.4,109.5,2.6,82.2,85.1,53.4,2.428571429,0
318.7,18.5,67.5,509.3,247.6,334.1,306.6,2.4,272.7,1.5,209.7,1.8,79.4,1.9,57.9,89.2,42.2,1.785714286,9.7
318.7,18.5,90,530.8,313.3,160.5,295.7,2.4,249.9,1.8,129.6,1.5,82.3,84.3,68.8,118,50.6,25.22857143,40.8
318.7,18.5,112.5,362.1,290.6,2.4,302.2,2.3,185.6,17.6,88,1.8,58.6,80.7,43.7,240,9,2.985714286,213.7
318.7,18.5,135,195.9,64.9,110.3,40.1,4.4,155.9,1.7,113.6,95.4,68.5,120.4,48.8,402.3,154.5,2.557142857,289
318.7,18.5,157.5,2,287.4,2.6,222.8,2.4,98.6,1.9,70.7,95.9,44.2,253.5,32.4,513.7,252.2,18.41428571,308
318.7,18.5,180,2,254.6,1.9,123.1,2.2,83.5,62.4,58.3,137.4,3,415.4,12.8,496.8,102.7,3.5,298.2
318.7,18.5,202.5,1.8,189.9,77.4,89.7,2,59,78.5,47.7,291.3,22.8,501.2,263.7,344.7,287.3,177.4,300.1
318.7,18.5,225,2.1,83.5,0.6,3,62.1,2.7,106.2,1.8,458.1,192.2,467.5,292.3,147.1,293.5,334.2857143,262.6
318.7,18.5,247.5,73.4,127.3,5.1,93.4,104.6,64.7,244.4,40.7,548.5,233.2,331.6,292.3,2.3,290.5,473.3714286,207.1
318.7,18.5,270,2,26.7,81.7,17,132.6,3.4,405.6,2.7,515.3,32.6,175.6,309.9,2.3,269.1,501.1857143,120.3
318.7,18.5,292.5,2,56.6,120,30.5,256.4,16.4,495.1,258.6,354.2,288.3,2,281.2,0,19.9,405.9428571,1.1
318.7,18.5,315,2.2,39.4,115.6,9.5,406.5,117.7,472.5,228.5,203.4,254.1,0.3,78,1.6,2.8,260.2428571,2
318.7,18.5,337.5,161.8,54.8,271.4,22.3,514,260.8,338.8,293.7,2.1,279.3,2,196.3,1.9,84.7,92.97142857,39.5
318.7,48.5,0,112,64.7,45.8,231.7,145.2,1.4,4.9,96.2,6.9,136.4,7.1,119.5,2.3,92.3,94.38571429,60.7
318.7,48.5,22.5,53.2,119.7,152.2,268.5,116.8,276.8,2.3,276.6,2.4,109.1,1.7,74.9,2.2,57.7,77.34285714,11.6
318.7,48.5,45,123.6,237.2,144.2,283,2.1,271.8,2.1,242.7,1.7,84,2.3,67.7,105.9,65.7,24.52857143,60.8
318.7,48.5,67.5,144.2,262,112,288.9,2,255.7,2.4,111.2,2.4,65.2,2.1,59.4,85.6,61.8,18.95714286,105.8
318.7,48.5,90,139.6,277.1,2.5,281.5,1.8,210.8,2,92.1,1.6,59.8,80.3,65.2,98,75,3.271428571,252.6
318.7,48.5,112.5,91.3,281.3,117.6,2.3,4.6,0,7.2,0,5.8,67.5,88.7,97.5,98.1,114.1,3.628571429,279.1
318.7,48.5,135,2.7,276.1,2.4,179.3,2.9,31.1,0.3,19.2,102.6,29.6,77.1,114.7,114.8,237.1,2.614285714,284.4
318.7,48.5,157.5,78.2,265.6,3,107.1,2.2,65.2,2,54.7,102.5,66.2,84.8,125.5,143.2,264.8,2.9,304.1
318.7,48.5,180,2.3,211.1,7.3,75.2,2.3,57,66.4,47.3,99,70,124.6,249.4,130.7,278.7,29.44285714,130.7
318.7,48.5,202.5,2.2,98.9,4.9,53.3,13.5,50.7,96.3,62.9,123.7,101.8,159.3,275.8,105.8,294.3,2.457142857,41.2
318.7,48.5,225,2.3,73.5,6.8,2.2,85.7,0,66.9,95.7,136.1,225.3,139.4,288,1.4,277.6,118.5428571,234.8
318.7,48.5,247.5,1.5,63.1,144,41.5,96.5,58.1,84.1,122.8,160.3,248.7,108.1,129.4,8.5,281.5,140.5428571,48.2
318.7,48.5,270,117.1,60.9,99.8,86.5,87.8,102.6,112.4,240.1,147.4,268.7,2.4,280.2,2.2,226,146.8857143,74.6
318.7,48.5,292.5,2.1,49.6,100,51.7,96.7,97.5,144.5,272,124,278.8,2.1,269.4,2.5,109.9,115.9428571,16.8
318.7,48.5,315,0.7,1.3,5,89.4,132.8,238.2,133,291.3,2.1,278.4,2.2,214.9,2.5,86.4,51.72857143,1.2
318.7,48.5,337.5,91.1,70.6,119.7,99,152.5,260.3,120.4,281.5,0.5,20.1,2.4,2.9,3.8,98.7,28.98571429,59.6
318.7,78.5,0,112,64.7,45.8,231.7,145.2,1.4,4.9,96.2,6.9,136.4,7.1,119.5,2.3,92.3,94.38571429,60.7
318.7,78.5,22.5,53.2,119.7,152.2,268.5,116.8,276.8,2.3,276.6,2.4,109.1,1.7,74.9,2.2,57.7,77.34285714,11.6
318.7,78.5,45,123.6,237.2,144.2,283,2.1,271.8,2.1,242.7,1.7,84,2.3,67.7,105.9,65.7,24.52857143,60.8
318.7,78.5,67.5,144.2,262,112,288.9,2,255.7,2.4,111.2,2.4,65.2,2.1,59.4,85.6,61.8,18.95714286,105.8
318.7,78.5,90,139.6,277.1,2.5,281.5,1.8,210.8,2,92.1,1.6,59.8,80.3,65.2,98,75,3.271428571,252.6
318.7,78.5,112.5,91.3,281.3,117.6,2.3,4.6,0,7.2,0,5.8,67.5,88.7,97.5,98.1,114.1,3.628571429,279.1
318.7,78.5,135,2.7,276.1,2.4,179.3,2.9,31.1,0.3,19.2,102.6,29.6,77.1,114.7,114.8,237.1,2.614285714,284.4
318.7,78.5,157.5,78.2,265.6,3,107.1,2.2,65.2,2,54.7,102.5,66.2,84.8,125.5,143.2,264.8,2.9,304.1
318.7,78.5,180,2.3,211.1,7.3,75.2,2.3,57,66.4,47.3,99,70,124.6,249.4,130.7,278.7,29.44285714,130.7
318.7,78.5,202.5,2.2,98.9,4.9,53.3,13.5,50.7,96.3,62.9,123.7,101.8,159.3,275.8,105.8,294.3,2.457142857,41.2
318.7,78.5,225,2.3,73.5,6.8,2.2,85.7,0,66.9,95.7,136.1,225.3,139.4,288,1.4,277.6,118.5428571,234.8
318.7,78.5,247.5,1.5,63.1,144,41.5,96.5,58.1,84.1,122.8,160.3,248.7,108.1,129.4,8.5,281.5,140.5428571,48.2
318.7,78.5,270,117.1,60.9,99.8,86.5,87.8,102.6,112.4,240.1,147.4,268.7,2.4,280.2,2.2,226,146.8857143,74.6
318.7,78.5,292.5,2.1,49.6,100,51.7,96.7,97.5,144.5,272,124,278.8,2.1,269.4,2.5,109.9,115.9428571,16.8
318.7,78.5,315,0.7,1.3,5,89.4,132.8,238.2,133,291.3,2.1,278.4,2.2,214.9,2.5,86.4,51.72857143,1.2
318.7,78.5,337.5,91.1,70.6,119.7,99,152.5,260.3,120.4,281.5,0.5,20.1,2.4,2.9,3.8,98.7,28.98571429,59.6
318.7,108.5,0,82.9,88,3.4,240.3,14.6,246.5,2.3,254.1,2.3,105.1,2,75.2,1.7,58.8,103,42.9
318.7,108.5,22.5,16.4,195.4,74.6,267.1,1.8,247.6,12.3,221.7,2,78.8,10.7,67,2.4,55.2,107.3,57.8
318.7,108.5,45,2.3,223.4,12.5,275.2,1.9,242.6,12.6,115.8,2.2,76.1,3.7,64.9,89.6,57,102.9,82.8
318.7,108.5,67.5,40.7,250.5,3,274.5,2.4,206.4,2.4,85.3,8.3,62.1,2.2,64.3,81.7,74.9,94.7,215.1
318.7,108.5,90,150.2,256.5,2.4,246.7,2.1,97.7,8.9,60.5,2.4,56.4,80.5,66.5,95.8,93,45.3,252.6
318.7,108.5,112.5,2.3,251.3,1.8,220.2,2.2,74.7,50.4,52,1.9,49.3,88.6,77.5,14.6,208.1,73.2,263.9
318.7,108.5,135,2,234.1,2,106.8,1.9,63.2,30,50.4,82.7,61,104.3,104.2,4.9,243.9,32.5,270.4
318.7,108.5,157.5,2.2,211.4,16.3,80.1,2.5,62,12.4,61.4,91.5,72.8,22.8,215.5,77.9,261.5,24.3,264.7
318.7,108.5,180,2,105.9,20.4,59.3,2.2,50.6,79.5,45.6,98.9,84,2.4,244.1,22.5,259.1,11.9,256.7
318.7,108.5,202.5,2.4,75.5,20.7,48,2,46.3,74.8,69.1,9.4,188.8,68.3,266,2.4,253.5,24,212.5
318.7,108.5,225,2,63.5,2.7,45.2,71,57.3,95.7,94,4.8,226.2,47.4,265.6,2.3,239.6,20.5,98.6
318.7,108.5,247.5,11,53.6,2.5,45,96.4,75.6,29.6,206.4,99.2,248.2,1.7,256.4,2.4,216,9.1,68.9
318.7,108.5,270,2,53.6,2.1,50.3,104.8,91.9,1.9,238.4,35.6,267,2.2,252.3,2.4,104.9,8.9,51.9
318.7,108.5,292.5,166,46.3,74.2,66.8,7,201.3,50.6,265.5,1.9,255.8,2.7,214.4,2,87.1,61.1,47.4
318.7,108.5,315,53.4,53,9.2,76.6,2.3,237.3,29.7,271.1,1.9,240,2,115,3,76.6,65.3,40.2
